15,124711,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
16,126450,100.0,78.0,106.0,27.0,5.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,7.0,1.0,7.0,6.0,5.0,5.0,5.0,2.0,4.0,8.0,2.0,4.0,6.0,5.0,2.0,6.0,6.0,4.0,5.0,8.0,5.0,7.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,6.0,7.0,3.0,2.0,0.0,0.0,1.0,11.0,10.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,4.0,2.0,0.0,5.0,1.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,28.0,19.0,0.0,0.0,Pass
17,128817,28.0,7.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,10.0,0.0,13.0,9.0,8.0,3.0,6.0,0.0,5.0,5.0,2.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
18,131776,62.0,23.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,9.0,1.0,8.0,9.0,4.0,8.0,5.0,4.0,3.0,7.0,2.0,1.0,8.0,7.0,4.0,5.0,4.0,3.0,7.0,4.0,3.0,8.0,8.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,Pass
19,134212,92.0,43.0,13.0,14.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,3.0,0.0,5.0,2.0,18.0,8.0,6.0,3.0,8.0,2.0,5.0,10.0,4.0,2.0,15.0,4.0,4.0,7.0,3.0,5.0,7.0,6.0,2.0,5.0,12.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,10.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,5.0,4.0,3.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,20.0,16.0,0.0,0.0,Pass
20,135763,28.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,4.0,2.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,5.0,2.0,1.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Pass
21,142092,53.0,6.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,4.0,4.0,2.0,3.0,4.0,2.0,1.0,3.0,3.0,0.0,4.0,1.0,2.0,3.0,3.0,1.0,2.0,5.0,1.0,3.0,7.0,4.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,8.0,5.0,0.0,0.0,1.0,0.0,0.0,6.0,3.0,7.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,9.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,1.0,21.0,11.0,1.0,0.0,Distinction
22,158708,75.0,6.0,22.0,1.0,1.0,4.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,6.0,5.0,5.0,4.0,7.0,1.0,4.0,9.0,5.0,2.0,2.0,6.0,1.0,5.0,5.0,5.0,10.0,8.0,8.0,8.0,5.0,1.0,0.0,0.0,1.0,1.0,3.0,5.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,12.0,10.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,34.0,4.0,5.0,5.0,1.0,0.0,1.0,1.0,19.0,1.0,3.0,2.0,0.0,15.0,11.0,0.0,0.0,Pass
23,159287,126.0,72.0,77.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,12.0,0.0,9.0,14.0,12.0,7.0,11.0,5.0,9.0,8.0,10.0,4.0,5.0,10.0,5.0,8.0,11.0,7.0,13.0,13.0,16.0,9.0,23.0,6.0,0.0,0.0,0.0,1.0,8.0,9.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,9.0,4.0,2.0,0.0,1.0,0.0,0.0,5.0,6.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2.0,0.0,0.0,33.0,13.0,0.0,0.0,Pass
24,161781,31.0,31.0,29.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,2.0,7.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,0.0,8.0,3.0,5.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fail
25,162210,130.0,64.0,12.0,8.0,0.0,9.0,5.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,16.0,2.0,8.0,2.0,7.0,6.0,6.0,12.0,12.0,9.0,2.0,8.0,6.0,9.0,8.0,5.0,6.0,8.0,3.0,14.0,5.0,4.0,3.0,0.0,0.0,2.0,7.0,9.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,7.0,7.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,22.0,8.0,2.0,1.0,0.0,0.0,0.0,2.0,43.0,0.0,1.0,0.0,1.0,34.0,14.0,0.0,0.0,Distinction
26,164708,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
27,171843,33.0,15.0,15.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,3.0,0.0,2.0,2.0,2.0,9.0,3.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,1.0,0.0,7.0,6.0,0.0,0.0,Pass
28,173341,9.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fail
29,175940,64.0,3.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,6.0,5.0,3.0,2.0,8.0,1.0,3.0,6.0,4.0,1.0,4.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,2.0,4.0,10.0,4.0,1.0,0.0,0.0,1.0,1.0,4.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,0.0,Pass
