13,107339,95.0,61.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,5.0,6.0,10.0,0.0,0.0,4.0,4.0,0.0,6.0,0.0,4.0,2.0,2.0,8.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,6.0,0.0,1.0,0.0,4.0,2.0,0.0,6.0,2.0,6.0,6.0,3.0,11.0,0.0,4.0,8.0,9.0,23.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,43.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,10.0,0.0,2.0,Distinction
14,110461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Withdrawn
15,113698,24.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,Fail
16,113824,27.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,Fail
17,117197,32.0,17.0,13.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0,3.0,5.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,4.0,0.0,5.0,4.0,1.0,1.0,Pass
18,126337,75.0,25.0,76.0,22.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,6.0,6.0,14.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,6.0,5.0,1.0,11.0,0.0,2.0,1.0,0.0,8.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,15.0,5.0,3.0,5.0,5.0,6.0,0.0,7.0,12.0,14.0,17.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,26.0,0.0,1.0,1.0,0.0,3.0,0.0,6.0,15.0,3.0,1.0,Withdrawn
19,128929,55.0,12.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,4.0,0.0,2.0,2.0,6.0,6.0,2.0,5.0,0.0,3.0,5.0,11.0,13.0,1.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,29.0,0.0,1.0,0.0,0.0,7.0,1.0,10.0,9.0,0.0,1.0,Distinction
20,132123,43.0,17.0,29.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,5.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,3.0,0.0,1.0,3.0,9.0,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,4.0,0.0,2.0,Pass
21,134982,33.0,1.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,4.0,0.0,8.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,1.0,3.0,4.0,1.0,6.0,0.0,1.0,4.0,6.0,7.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,24.0,0.0,0.0,3.0,1.0,4.0,0.0,4.0,10.0,0.0,1.0,Pass
22,140060,82.0,31.0,9.0,1.0,0.0,0.0,0.0,5.0,0.0,4.0,1.0,4.0,0.0,0.0,7.0,11.0,6.0,0.0,0.0,3.0,6.0,1.0,6.0,0.0,4.0,2.0,0.0,7.0,0.0,4.0,1.0,1.0,3.0,1.0,0.0,8.0,0.0,2.0,0.0,3.0,4.0,0.0,4.0,4.0,7.0,10.0,7.0,8.0,0.0,6.0,3.0,9.0,32.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,12.0,0.0,0.0,2.0,1.0,9.0,0.0,6.0,9.0,5.0,3.0,Distinction
23,140518,13.0,11.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Fail
24,143711,61.0,21.0,24.0,6.0,0.0,0.0,2.0,3.0,0.0,6.0,2.0,1.0,0.0,0.0,3.0,4.0,3.0,0.0,0.0,10.0,2.0,3.0,4.0,0.0,2.0,6.0,0.0,11.0,1.0,1.0,0.0,0.0,4.0,2.0,0.0,7.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,3.0,7.0,5.0,5.0,8.0,2.0,1.0,5.0,14.0,40.0,0.0,5.0,0.0,2.0,0.0,2.0,0.0,0.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,4.0,3.0,0.0,16.0,7.0,0.0,1.0,Distinction
25,144448,104.0,32.0,142.0,81.0,0.0,0.0,0.0,3.0,0.0,11.0,1.0,3.0,0.0,0.0,6.0,9.0,1.0,0.0,0.0,7.0,7.0,3.0,11.0,0.0,7.0,4.0,2.0,42.0,1.0,5.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,4.0,4.0,10.0,6.0,0.0,4.0,4.0,9.0,26.0,1.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,45.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,10.0,1.0,1.0,Distinction
26,146125,13.0,8.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,1.0,0.0,Withdrawn
27,146974,35.0,13.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,3.0,5.0,0.0,3.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,3.0,0.0,2.0,6.0,3.0,2.0,1.0,1.0,6.0,6.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,3.0,0.0,1.0,Pass
28,153788,77.0,51.0,102.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,6.0,0.0,4.0,5.0,4.0,2.0,1.0,0.0,5.0,3.0,4.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,34.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,6.0,2.0,1.0,Fail
29,160536,105.0,51.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,5.0,0.0,2.0,3.0,4.0,11.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,0.0,1.0,Pass
30,164968,49.0,6.0,13.0,2.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,0.0,0.0,6.0,2.0,1.0,4.0,0.0,1.0,3.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,3.0,0.0,5.0,1.0,2.0,3.0,3.0,6.0,0.0,4.0,3.0,8.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,Pass
31,165509,32.0,9.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,4.0,1.0,0.0,2.0,0.0,3.0,1.0,3.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,3.0,1.0,4.0,4.0,2.0,2.0,0.0,2.0,3.0,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,Pass
32,173710,115.0,13.0,45.0,4.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,5.0,0.0,0.0,3.0,3.0,7.0,0.0,0.0,5.0,3.0,1.0,5.0,0.0,4.0,9.0,3.0,12.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,3.0,0.0,5.0,6.0,0.0,8.0,4.0,5.0,3.0,3.0,7.0,0.0,3.0,3.0,28.0,40.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,80.0,0.0,0.0,1.0,1.0,4.0,0.0,5.0,23.0,1.0,3.0,Distinction
33,173834,80.0,48.0,27.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,5.0,7.0,11.0,0.0,0.0,16.0,2.0,3.0,4.0,0.0,6.0,4.0,1.0,12.0,0.0,1.0,13.0,0.0,2.0,2.0,0.0,3.0,0.0,2.0,0.0,4.0,2.0,0.0,2.0,0.0,5.0,11.0,6.0,4.0,4.0,9.0,7.0,6.0,16.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,33.0,1.0,0.0,1.0,0.0,8.0,0.0,32.0,14.0,2.0,2.0,Pass
34,174010,70.0,40.0,73.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,9.0,4.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,1.0,14.0,1.0,7.0,1.0,0.0,3.0,0.0,0.0,7.0,0.0,1.0,0.0,3.0,7.0,0.0,6.0,4.0,6.0,7.0,7.0,7.0,0.0,6.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,5.0,0.0,11.0,13.0,1.0,1.0,Fail
