32,173710,65.0,10.0,25.0,2.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,3.0,2.0,4.0,1.0,4.0,7.0,0.0,4.0,0.0,5.0,0.0,2.0,1.0,0.0,5.0,5.0,8.0,4.0,5.0,3.0,3.0,3.0,2.0,3.0,11.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,44.0,0.0,0.0,1.0,1.0,2.0,0.0,5.0,12.0,1.0,3.0,Distinction
33,173834,41.0,25.0,16.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,2.0,3.0,6.0,7.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,5.0,9.0,6.0,0.0,4.0,7.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,24.0,1.0,0.0,1.0,0.0,4.0,0.0,11.0,6.0,1.0,2.0,Pass
34,174010,58.0,35.0,56.0,5.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,4.0,0.0,0.0,5.0,5.0,13.0,1.0,7.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,7.0,6.0,4.0,6.0,7.0,7.0,0.0,6.0,4.0,8.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,12.0,1.0,1.0,Fail
35,176086,11.0,7.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,6.0,4.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,1.0,Fail
36,188273,40.0,0.0,2.0,4.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,3.0,1.0,2.0,0.0,3.0,21.0,0.0,3.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,4.0,6.0,1.0,3.0,2.0,7.0,1.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,Pass
37,189629,32.0,21.0,39.0,22.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,5.0,6.0,7.0,2.0,0.0,0.0,3.0,13.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,6.0,0.0,0.0,5.0,0.0,3.0,0.0,9.0,15.0,4.0,1.0,Pass
38,191000,28.0,7.0,18.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,2.0,1.0,1.0,3.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,3.0,7.0,0.0,11.0,6.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,8.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,3.0,Withdrawn
39,195234,31.0,18.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,9.0,4.0,5.0,3.0,2.0,1.0,2.0,9.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,Fail
40,197486,48.0,17.0,13.0,3.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,3.0,2.0,4.0,8.0,6.0,7.0,2.0,6.0,0.0,6.0,0.0,0.0,1.0,0.0,4.0,4.0,5.0,3.0,11.0,10.0,5.0,0.0,7.0,2.0,11.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,15.0,0.0,0.0,2.0,1.0,4.0,1.0,9.0,16.0,1.0,2.0,Pass
41,200095,76.0,54.0,62.0,52.0,1.0,0.0,0.0,13.0,0.0,4.0,0.0,7.0,4.0,8.0,0.0,9.0,6.0,0.0,8.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,7.0,6.0,2.0,11.0,33.0,13.0,2.0,10.0,7.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,8.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,4.0,0.0,4.0,Pass
42,202677,56.0,14.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,1.0,8.0,6.0,2.0,0.0,1.0,11.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,25.0,0.0,0.0,1.0,0.0,4.0,0.0,4.0,4.0,1.0,4.0,Pass
43,205425,39.0,19.0,16.0,2.0,0.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,5.0,6.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,7.0,6.0,1.0,7.0,4.0,4.0,0.0,7.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,12.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,4.0,1.0,0.0,Distinction
44,227192,35.0,14.0,40.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,4.0,9.0,2.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,14.0,0.0,0.0,2.0,2.0,6.0,0.0,5.0,4.0,0.0,3.0,Pass
45,233311,56.0,22.0,69.0,6.0,0.0,0.0,0.0,6.0,0.0,5.0,0.0,6.0,6.0,7.0,1.0,5.0,23.0,1.0,7.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,5.0,13.0,5.0,7.0,9.0,6.0,3.0,4.0,9.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,23.0,0.0,2.0,Pass
46,233771,58.0,13.0,29.0,11.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,2.0,4.0,2.0,0.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,5.0,1.0,2.0,Pass
47,234311,37.0,18.0,36.0,22.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,1.0,4.0,0.0,8.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,1.0,7.0,6.0,6.0,0.0,0.0,5.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,16.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,5.0,1.0,3.0,Pass
