9,76579,57.0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,7.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,8.0,3.0,17.0,13.0,9.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,6.0,24.0,0.0,0.0,2.0,0.0,0.0,0.0,8.0,10.0,0.0,2.0,Withdrawn
10,88568,110.0,25.0,43.0,23.0,1.0,0.0,0.0,5.0,0.0,11.0,1.0,7.0,2.0,0.0,6.0,10.0,9.0,14.0,9.0,11.0,7.0,4.0,8.0,2.0,2.0,9.0,7.0,5.0,32.0,0.0,7.0,0.0,10.0,2.0,1.0,0.0,8.0,2.0,1.0,0.0,5.0,6.0,1.0,7.0,1.0,6.0,10.0,9.0,7.0,1.0,9.0,4.0,32.0,31.0,13.0,11.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,4.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,3.0,4.0,61.0,0.0,0.0,6.0,1.0,12.0,1.0,14.0,21.0,1.0,4.0,Pass
11,96873,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,2.0,5.0,5.0,2.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0,2.0,1.0,2.0,0.0,5.0,11.0,1.0,1.0,Fail
12,105168,25.0,5.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,2.0,1.0,1.0,0.0,3.0,10.0,0.0,1.0,Fail
13,107339,110.0,69.0,45.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,5.0,0.0,0.0,5.0,6.0,10.0,0.0,0.0,6.0,5.0,0.0,7.0,0.0,0.0,4.0,3.0,3.0,8.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,6.0,0.0,1.0,0.0,4.0,2.0,0.0,6.0,2.0,6.0,6.0,3.0,11.0,0.0,4.0,8.0,14.0,24.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,43.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,13.0,0.0,2.0,Distinction
14,110461,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Withdrawn
15,113698,24.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,6.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,Fail
16,113824,31.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,Fail
17,117197,39.0,25.0,21.0,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,2.0,4.0,6.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,4.0,0.0,6.0,4.0,1.0,1.0,Pass
18,126337,75.0,25.0,76.0,22.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,6.0,6.0,14.0,0.0,0.0,5.0,0.0,1.0,4.0,0.0,0.0,6.0,5.0,1.0,11.0,0.0,2.0,1.0,0.0,8.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,15.0,5.0,3.0,5.0,5.0,6.0,0.0,7.0,12.0,14.0,17.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,26.0,0.0,1.0,1.0,0.0,3.0,0.0,6.0,15.0,3.0,1.0,Withdrawn
19,128929,61.0,12.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,0.0,0.0,2.0,3.0,7.0,0.0,0.0,5.0,1.0,2.0,3.0,0.0,0.0,2.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0,4.0,0.0,2.0,2.0,6.0,6.0,2.0,5.0,0.0,3.0,5.0,15.0,18.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,32.0,0.0,1.0,0.0,0.0,7.0,1.0,10.0,9.0,0.0,1.0,Distinction
20,132123,54.0,17.0,30.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,5.0,0.0,2.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,2.0,2.0,2.0,3.0,0.0,1.0,3.0,19.0,10.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,19.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,6.0,0.0,2.0,Pass
21,134982,37.0,1.0,11.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,6.0,0.0,11.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,8.0,1.0,3.0,4.0,1.0,6.0,0.0,1.0,4.0,10.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,27.0,0.0,0.0,3.0,1.0,4.0,0.0,4.0,10.0,0.0,1.0,Pass
22,140060,95.0,32.0,10.0,2.0,1.0,0.0,0.0,5.0,0.0,4.0,1.0,4.0,1.0,0.0,7.0,11.0,6.0,7.0,3.0,3.0,6.0,1.0,6.0,1.0,0.0,4.0,3.0,0.0,7.0,0.0,4.0,1.0,7.0,3.0,1.0,0.0,8.0,0.0,2.0,0.0,3.0,4.0,0.0,4.0,4.0,7.0,10.0,7.0,8.0,0.0,6.0,3.0,14.0,33.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,13.0,0.0,0.0,2.0,1.0,9.0,0.0,6.0,9.0,5.0,3.0,Distinction
23,140518,13.0,11.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Fail
24,143711,80.0,23.0,33.0,10.0,0.0,0.0,2.0,3.0,0.0,6.0,2.0,1.0,3.0,0.0,3.0,4.0,3.0,3.0,2.0,11.0,2.0,3.0,6.0,2.0,0.0,2.0,7.0,3.0,11.0,1.0,1.0,0.0,4.0,4.0,2.0,0.0,7.0,0.0,2.0,0.0,0.0,1.0,2.0,4.0,3.0,7.0,5.0,5.0,8.0,2.0,1.0,5.0,24.0,45.0,6.0,5.0,0.0,3.0,0.0,2.0,0.0,0.0,3.0,1.0,3.0,3.0,1.0,2.0,3.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,3.0,4.0,3.0,0.0,17.0,8.0,0.0,1.0,Distinction
25,144448,116.0,34.0,152.0,88.0,0.0,0.0,0.0,4.0,0.0,11.0,1.0,3.0,1.0,0.0,6.0,9.0,1.0,6.0,3.0,7.0,7.0,3.0,11.0,2.0,1.0,7.0,4.0,3.0,43.0,1.0,5.0,0.0,5.0,4.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,1.0,4.0,0.0,4.0,4.0,10.0,6.0,0.0,4.0,4.0,16.0,26.0,8.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,46.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,11.0,1.0,1.0,Distinction
26,146125,13.0,8.0,23.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,4.0,1.0,0.0,Withdrawn
27,146974,39.0,14.0,10.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,0.0,3.0,2.0,5.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,3.0,8.0,1.0,3.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,3.0,0.0,2.0,6.0,3.0,2.0,1.0,1.0,6.0,11.0,14.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,10.0,4.0,0.0,1.0,Pass
28,153788,85.0,55.0,113.0,56.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,6.0,0.0,4.0,5.0,4.0,2.0,1.0,0.0,5.0,12.0,5.0,5.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,5.0,37.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,6.0,2.0,1.0,Fail
29,160536,118.0,57.0,11.0,6.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,4.0,2.0,1.0,5.0,0.0,0.0,1.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,5.0,0.0,2.0,3.0,13.0,21.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,1.0,Pass
30,164968,56.0,8.0,17.0,2.0,1.0,0.0,0.0,3.0,0.0,6.0,0.0,1.0,0.0,0.0,2.0,2.0,5.0,1.0,1.0,6.0,2.0,1.0,6.0,1.0,0.0,1.0,6.0,2.0,4.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,1.0,0.0,1.0,3.0,0.0,5.0,1.0,2.0,3.0,3.0,6.0,0.0,4.0,3.0,21.0,15.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,Pass
31,165509,37.0,9.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,4.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,3.0,1.0,4.0,4.0,2.0,2.0,0.0,2.0,3.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,Pass
32,173710,133.0,14.0,53.0,5.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,5.0,0.0,0.0,3.0,3.0,7.0,3.0,1.0,5.0,3.0,1.0,6.0,0.0,0.0,4.0,10.0,6.0,14.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,4.0,0.0,3.0,0.0,5.0,6.0,0.0,8.0,4.0,5.0,3.0,3.0,7.0,0.0,3.0,3.0,38.0,46.0,10.0,11.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,81.0,0.0,0.0,1.0,1.0,4.0,0.0,7.0,24.0,1.0,3.0,Distinction
33,173834,90.0,50.0,34.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,5.0,7.0,11.0,0.0,0.0,16.0,2.0,3.0,4.0,0.0,1.0,6.0,4.0,3.0,12.0,0.0,1.0,13.0,1.0,2.0,2.0,1.0,3.0,0.0,2.0,0.0,4.0,2.0,0.0,2.0,0.0,5.0,12.0,6.0,4.0,4.0,9.0,7.0,11.0,17.0,0.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,33.0,1.0,0.0,1.0,0.0,8.0,0.0,34.0,15.0,2.0,2.0,Pass
